year,term,jie_zhong,datetime,source_ref,notes
2060,寒露,节,2060-10-07 20:14,lunar,
2060,霜降,中气,2060-10-22 23:33,lunar,
2060,立冬,节,2060-11-06 23:49,lunar,
2060,小雪,中气,2060-11-21 21:29,lunar,
2060,大雪,节,2060-12-06 16:58,lunar,
2060,冬至,中气,2060-12-21 11:02,lunar,
2061,小寒,节,2061-01-05 04:19,lunar,
2061,大寒,中气,2061-01-19 21:43,lunar,
2061,立春,节,2061-02-03 15:54,lunar,
2061,雨水,中气,2061-02-18 11:43,lunar,
2061,惊蛰,节,2061-03-05 09:42,lunar,
2061,春分,中气,2061-03-20 10:26,lunar,
2061,清明,节,2061-04-04 14:10,lunar,
2061,谷雨,中气,2061-04-19 21:07,lunar,
2061,立夏,节,2061-05-05 07:07,lunar,
2061,小满,中气,2061-05-20 19:52,lunar,
2061,芒种,节,2061-06-05 10:57,lunar,
2061,夏至,中气,2061-06-21 03:32,lunar,
2061,小暑,节,2061-07-06 21:02,lunar,
2061,大暑,中气,2061-07-22 14:20,lunar,
2061,立秋,节,2061-08-07 06:53,lunar,
2061,处暑,中气,2061-08-22 21:33,lunar,
2061,白露,节,2061-09-07 10:03,lunar,
2061,秋分,中气,2061-09-22 19:31,lunar,
2061,寒露,节,2061-10-08 02:04,lunar,
2061,霜降,中气,2061-10-23 05:17,lunar,
2061,立冬,节,2061-11-07 05:40,lunar,
2061,小雪,中气,2061-11-22 03:14,lunar,
2061,大雪,节,2061-12-06 22:50,lunar,
2061,冬至,中气,2061-12-21 16:49,lunar,
2062,小寒,节,2062-01-05 10:13,lunar,
2062,大寒,中气,2062-01-20 03:30,lunar,
2062,立春,节,2062-02-03 21:47,lunar,
2062,雨水,中气,2062-02-18 17:28,lunar,
2062,惊蛰,节,2062-03-05 15:31,lunar,
2062,春分,中气,2062-03-20 16:08,lunar,
2062,清明,节,2062-04-04 19:55,lunar,
2062,谷雨,中气,2062-04-20 02:45,lunar,
2062,立夏,节,2062-05-05 12:47,lunar,
2062,小满,中气,2062-05-21 01:30,lunar,
2062,芒种,节,2062-06-05 16:35,lunar,
2062,夏至,中气,2062-06-21 09:11,lunar,
2062,小暑,节,2062-07-07 02:38,lunar,
2062,大暑,中气,2062-07-22 20:02,lunar,
2062,立秋,节,2062-08-07 12:29,lunar,
2062,处暑,中气,2062-08-23 03:18,lunar,
2062,白露,节,2062-09-07 15:40,lunar,
2062,秋分,中气,2062-09-23 01:20,lunar,
2062,寒露,节,2062-10-08 07:45,lunar,
2062,霜降,中气,2062-10-23 11:08,lunar,
2062,立冬,节,2062-11-07 11:23,lunar,
2062,小雪,中气,2062-11-22 09:07,lunar,
2062,大雪,节,2062-12-07 04:35,lunar,
2062,冬至,中气,2062-12-21 22:43,lunar,
2063,小寒,节,2063-01-05 15:57,lunar,
2063,大寒,中气,2063-01-20 09:24,lunar,
2063,立春,节,2063-02-04 03:31,lunar,
2063,雨水,中气,2063-02-18 23:21,lunar,
2063,惊蛰,节,2063-03-05 21:14,lunar,
2063,春分,中气,2063-03-20 21:59,lunar,
2063,清明,节,2063-04-05 01:37,lunar,
2063,谷雨,中气,2063-04-20 08:35,lunar,
2063,立夏,节,2063-05-05 18:28,lunar,
2063,小满,中气,2063-05-21 07:20,lunar,
2063,芒种,节,2063-06-05 22:18,lunar,
2063,夏至,中气,2063-06-21 15:02,lunar,
2063,小暑,节,2063-07-07 08:26,lunar,
2063,大暑,中气,2063-07-23 01:53,lunar,
2063,立秋,节,2063-08-07 18:20,lunar,
2063,处暑,中气,2063-08-23 09:09,lunar,
2063,白露,节,2063-09-07 21:34,lunar,
2063,秋分,中气,2063-09-23 07:08,lunar,
2063,寒露,节,2063-10-08 13:37,lunar,
2063,霜降,中气,2063-10-23 16:53,lunar,
2063,立冬,节,2063-11-07 17:12,lunar,
2063,小雪,中气,2063-11-22 14:48,lunar,
2063,大雪,节,2063-12-07 10:21,lunar,
2063,冬至,中气,2063-12-22 04:21,lunar,
2064,小寒,节,2064-01-05 21:41,lunar,
2064,大寒,中气,2064-01-20 15:01,lunar,
2064,立春,节,2064-02-04 09:15,lunar,
2064,雨水,中气,2064-02-19 04:59,lunar,
2064,惊蛰,节,2064-03-05 02:59,lunar,
2064,春分,中气,2064-03-20 03:39,lunar,
2064,清明,节,2064-04-04 07:24,lunar,
2064,谷雨,中气,2064-04-19 14:16,lunar,
2064,立夏,节,2064-05-05 00:19,lunar,
2064,小满,中气,2064-05-20 13:02,lunar,
2064,芒种,节,2064-06-05 04:10,lunar,
2064,夏至,中气,2064-06-20 20:46,lunar,
2064,小暑,节,2064-07-06 14:20,lunar,
2064,大暑,中气,2064-07-22 07:39,lunar,
2064,立秋,节,2064-08-07 00:14,lunar,
2064,处暑,中气,2064-08-22 14:57,lunar,
2064,白露,节,2064-09-07 03:26,lunar,
2064,秋分,中气,2064-09-22 12:57,lunar,
2064,寒露,节,2064-10-07 19:28,lunar,
2064,霜降,中气,2064-10-22 22:42,lunar,
2064,立冬,节,2064-11-06 23:02,lunar,
2064,小雪,中气,2064-11-21 20:37,lunar,
2064,大雪,节,2064-12-06 16:09,lunar,
2064,冬至,中气,2064-12-21 10:09,lunar,
2065,小寒,节,2065-01-05 03:30,lunar,
2065,大寒,中气,2065-01-19 20:49,lunar,
2065,立春,节,2065-02-03 15:04,lunar,
2065,雨水,中气,2065-02-18 10:48,lunar,
2065,惊蛰,节,2065-03-05 08:49,lunar,
2065,春分,中气,2065-03-20 09:28,lunar,
2065,清明,节,2065-04-04 13:14,lunar,
2065,谷雨,中气,2065-04-19 20:06,lunar,
2065,立夏,节,2065-05-05 06:05,lunar,
2065,小满,中气,2065-05-20 18:51,lunar,
2065,芒种,节,2065-06-05 09:52,lunar,
2065,夏至,中气,2065-06-21 02:33,lunar,
2065,小暑,节,2065-07-06 19:57,lunar,
2065,大暑,中气,2065-07-22 13:24,lunar,
2065,立秋,节,2065-08-07 05:49,lunar,
2065,处暑,中气,2065-08-22 20:41,lunar,
2065,白露,节,2065-09-07 09:02,lunar,
2065,秋分,中气,2065-09-22 18:43,lunar,
2065,寒露,节,2065-10-08 01:06,lunar,
2065,霜降,中气,2065-10-23 04:30,lunar,
2065,立冬,节,2065-11-07 04:43,lunar,
2065,小雪,中气,2065-11-22 02:27,lunar,
2065,大雪,节,2065-12-06 21:53,lunar,
2065,冬至,中气,2065-12-21 16:01,lunar,
2066,小寒,节,2066-01-05 09:15,lunar,
2066,大寒,中气,2066-01-20 02:42,lunar,
2066,立春,节,2066-02-03 20:49,lunar,
2066,雨水,中气,2066-02-18 16:41,lunar,
2066,惊蛰,节,2066-03-05 14:34,lunar,
2066,春分,中气,2066-03-20 15:20,lunar,
2066,清明,节,2066-04-04 18:58,lunar,
2066,谷雨,中气,2066-04-20 01:55,lunar,
2066,立夏,节,2066-05-05 11:49,lunar,
2066,小满,中气,2066-05-21 00:38,lunar,
2066,芒种,节,2066-06-05 15:36,lunar,
2066,夏至,中气,2066-06-21 08:16,lunar,
2066,小暑,节,2066-07-07 01:42,lunar,
2066,大暑,中气,2066-07-22 19:06,lunar,
2066,立秋,节,2066-08-07 11:37,lunar,
2066,处暑,中气,2066-08-23 02:24,lunar,
2066,白露,节,2066-09-07 14:53,lunar,
2066,秋分,中气,2066-09-23 00:27,lunar,
2066,寒露,节,2066-10-08 07:01,lunar,
2066,霜降,中气,2066-10-23 10:16,lunar,
2066,立冬,节,2066-11-07 10:39,lunar,
2066,小雪,中气,2066-11-22 08:14,lunar,
2066,大雪,节,2066-12-07 03:49,lunar,
2066,冬至,中气,2066-12-21 21:46,lunar,
2067,小寒,节,2067-01-05 15:07,lunar,
2067,大寒,中气,2067-01-20 08:23,lunar,
2067,立春,节,2067-02-04 02:37,lunar,
2067,雨水,中气,2067-02-18 22:17,lunar,
2067,惊蛰,节,2067-03-05 20:19,lunar,
2067,春分,中气,2067-03-20 20:54,lunar,
2067,清明,节,2067-04-05 00:41,lunar,
2067,谷雨,中气,2067-04-20 07:29,lunar,
2067,立夏,节,2067-05-05 17:32,lunar,
2067,小满,中气,2067-05-21 06:13,lunar,
2067,芒种,节,2067-06-05 21:21,lunar,
2067,夏至,中气,2067-06-21 13:56,lunar,
2067,小暑,节,2067-07-07 07:29,lunar,
2067,大暑,中气,2067-07-23 00:51,lunar,
2067,立秋,节,2067-08-07 17:25,lunar,
2067,处暑,中气,2067-08-23 08:12,lunar,
2067,白露,节,2067-09-07 20:42,lunar,
2067,秋分,中气,2067-09-23 06:20,lunar,
2067,寒露,节,2067-10-08 12:51,lunar,
2067,霜降,中气,2067-10-23 16:12,lunar,
2067,立冬,节,2067-11-07 16:30,lunar,
2067,小雪,中气,2067-11-22 14:11,lunar,
2067,大雪,节,2067-12-07 09:41,lunar,
2067,冬至,中气,2067-12-22 03:43,lunar,
2068,小寒,节,2068-01-05 20:59,lunar,
2068,大寒,中气,2068-01-20 14:20,lunar,
2068,立春,节,2068-02-04 08:29,lunar,
2068,雨水,中气,2068-02-19 04:13,lunar,
2068,惊蛰,节,2068-03-05 02:09,lunar,
2068,春分,中气,2068-03-20 02:49,lunar,
2068,清明,节,2068-04-04 06:30,lunar,
2068,谷雨,中气,2068-04-19 13:24,lunar,
2068,立夏,节,2068-05-04 23:21,lunar,
2068,小满,中气,2068-05-20 12:10,lunar,
2068,芒种,节,2068-06-05 03:10,lunar,
2068,夏至,中气,2068-06-20 19:54,lunar,
2068,小暑,节,2068-07-06 13:17,lunar,
2068,大暑,中气,2068-07-22 06:47,lunar,
2068,立秋,节,2068-08-06 23:11,lunar,
2068,处暑,中气,2068-08-22 14:04,lunar,
2068,白露,节,2068-09-07 02:26,lunar,
2068,秋分,中气,2068-09-22 12:07,lunar,
2068,寒露,节,2068-10-07 18:33,lunar,
2068,霜降,中气,2068-10-22 21:57,lunar,
2068,立冬,节,2068-11-06 22:13,lunar,
2068,小雪,中气,2068-11-21 19:57,lunar,
2068,大雪,节,2068-12-06 15:26,lunar,
2068,冬至,中气,2068-12-21 09:33,lunar,
2069,小寒,节,2069-01-05 02:48,lunar,
2069,大寒,中气,2069-01-19 20:13,lunar,
2069,立春,节,2069-02-03 14:21,lunar,
2069,雨水,中气,2069-02-18 10:09,lunar,
2069,惊蛰,节,2069-03-05 08:03,lunar,
2069,春分,中气,2069-03-20 08:45,lunar,
2069,清明,节,2069-04-04 12:24,lunar,
2069,谷雨,中气,2069-04-19 19:19,lunar,
2069,立夏,节,2069-05-05 05:15,lunar,
2069,小满,中气,2069-05-20 18:01,lunar,
2069,芒种,节,2069-06-05 09:03,lunar,
2069,夏至,中气,2069-06-21 01:41,lunar,
2069,小暑,节,2069-07-06 19:11,lunar,
2069,大暑,中气,2069-07-22 12:32,lunar,
2069,立秋,节,2069-08-07 05:06,lunar,
2069,处暑,中气,2069-08-22 19:49,lunar,
2069,白露,节,2069-09-07 08:21,lunar,
2069,秋分,中气,2069-09-22 17:52,lunar,
2069,寒露,节,2069-10-08 00:27,lunar,
2069,霜降,中气,2069-10-23 03:42,lunar,
2069,立冬,节,2069-11-07 04:07,lunar,
2069,小雪,中气,2069-11-22 01:44,lunar,
2069,大雪,节,2069-12-06 21:22,lunar,
2069,冬至,中气,2069-12-21 15:22,lunar,
2070,小寒,节,2070-01-05 08:48,lunar,
2070,大寒,中气,2070-01-20 02:05,lunar,
2070,立春,节,2070-02-03 20:22,lunar,
2070,雨水,中气,2070-02-18 16:01,lunar,
2070,惊蛰,节,2070-03-05 14:02,lunar,
2070,春分,中气,2070-03-20 14:35,lunar,
2070,清明,节,2070-04-04 18:20,lunar,
2070,谷雨,中气,2070-04-20 01:05,lunar,
2070,立夏,节,2070-05-05 11:05,lunar,
2070,小满,中气,2070-05-20 23:43,lunar,
2070,芒种,节,2070-06-05 14:48,lunar,
2070,夏至,中气,2070-06-21 07:23,lunar,
2070,小暑,节,2070-07-07 00:52,lunar,
2070,大暑,中气,2070-07-22 18:16,lunar,
2070,立秋,节,2070-08-07 10:47,lunar,
2070,处暑,中气,2070-08-23 01:37,lunar,
2070,白露,节,2070-09-07 14:04,lunar,
2070,秋分,中气,2070-09-22 23:45,lunar,
2070,寒露,节,2070-10-08 06:13,lunar,
2070,霜降,中气,2070-10-23 09:38,lunar,
2070,立冬,节,2070-11-07 09:56,lunar,
2070,小雪,中气,2070-11-22 07:41,lunar,
2070,大雪,节,2070-12-07 03:11,lunar,
2070,冬至,中气,2070-12-21 21:19,lunar,
2071,小寒,节,2071-01-05 14:36,lunar,
2071,大寒,中气,2071-01-20 08:02,lunar,
2071,立春,节,2071-02-04 02:11,lunar,
2071,雨水,中气,2071-02-18 22:00,lunar,
2071,惊蛰,节,2071-03-05 19:53,lunar,
2071,春分,中气,2071-03-20 20:35,lunar,
2071,清明,节,2071-04-05 00:11,lunar,
2071,谷雨,中气,2071-04-20 07:05,lunar,
2071,立夏,节,2071-05-05 16:55,lunar,
2071,小满,中气,2071-05-21 05:43,lunar,
2071,芒种,节,2071-06-05 20:38,lunar,
2071,夏至,中气,2071-06-21 13:21,lunar,
2071,小暑,节,2071-07-07 06:43,lunar,
2071,大暑,中气,2071-07-23 00:12,lunar,
2071,立秋,节,2071-08-07 16:39,lunar,
2071,处暑,中气,2071-08-23 07:32,lunar,
2071,白露,节,2071-09-07 19:58,lunar,
2071,秋分,中气,2071-09-23 05:38,lunar,
2071,寒露,节,2071-10-08 12:08,lunar,
2071,霜降,中气,2071-10-23 15:29,lunar,
2071,立冬,节,2071-11-07 15:49,lunar,
2071,小雪,中气,2071-11-22 13:29,lunar,
2071,大雪,节,2071-12-07 09:01,lunar,
2071,冬至,中气,2071-12-22 03:04,lunar,
2072,小寒,节,2072-01-05 20:23,lunar,
2072,大寒,中气,2072-01-20 13:45,lunar,
2072,立春,节,2072-02-04 07:57,lunar,
2072,雨水,中气,2072-02-19 03:43,lunar,
2072,惊蛰,节,2072-03-05 01:41,lunar,
2072,春分,中气,2072-03-20 02:21,lunar,
2072,清明,节,2072-04-04 06:04,lunar,
2072,谷雨,中气,2072-04-19 12:55,lunar,
2072,立夏,节,2072-05-04 22:54,lunar,
2072,小满,中气,2072-05-20 11:36,lunar,
2072,芒种,节,2072-06-05 02:40,lunar,
2072,夏至,中气,2072-06-20 19:14,lunar,
2072,小暑,节,2072-07-06 12:45,lunar,
2072,大暑,中气,2072-07-22 06:04,lunar,
2072,立秋,节,2072-08-06 22:39,lunar,
2072,处暑,中气,2072-08-22 13:23,lunar,
2072,白露,节,2072-09-07 01:55,lunar,
2072,秋分,中气,2072-09-22 11:28,lunar,
2072,寒露,节,2072-10-07 18:03,lunar,
2072,霜降,中气,2072-10-22 21:20,lunar,
2072,立冬,节,2072-11-06 21:44,lunar,
2072,小雪,中气,2072-11-21 19:20,lunar,
2072,大雪,节,2072-12-06 14:56,lunar,
2072,冬至,中气,2072-12-21 08:56,lunar,
2073,小寒,节,2073-01-05 02:19,lunar,
2073,大寒,中气,2073-01-19 19:37,lunar,
2073,立春,节,2073-02-03 13:53,lunar,
2073,雨水,中气,2073-02-18 09:35,lunar,
2073,惊蛰,节,2073-03-05 07:37,lunar,
2073,春分,中气,2073-03-20 08:13,lunar,
2073,清明,节,2073-04-04 11:59,lunar,
2073,谷雨,中气,2073-04-19 18:48,lunar,
2073,立夏,节,2073-05-05 04:48,lunar,
2073,小满,中气,2073-05-20 17:29,lunar,
2073,芒种,节,2073-06-05 08:31,lunar,
2073,夏至,中气,2073-06-21 01:07,lunar,
2073,小暑,节,2073-07-06 18:31,lunar,
2073,大暑,中气,2073-07-22 11:55,lunar,
2073,立秋,节,2073-08-07 04:20,lunar,
2073,处暑,中气,2073-08-22 19:11,lunar,
2073,白露,节,2073-09-07 07:33,lunar,
2073,秋分,中气,2073-09-22 17:15,lunar,
2073,寒露,节,2073-10-07 23:41,lunar,
2073,霜降,中气,2073-10-23 03:08,lunar,
2073,立冬,节,2073-11-07 03:24,lunar,
2073,小雪,中气,2073-11-22 01:11,lunar,
2073,大雪,节,2073-12-06 20:40,lunar,
2073,冬至,中气,2073-12-21 14:51,lunar,
2074,小寒,节,2074-01-05 08:06,lunar,
2074,大寒,中气,2074-01-20 01:34,lunar,
2074,立春,节,2074-02-03 19:41,lunar,
2074,雨水,中气,2074-02-18 15:32,lunar,
2074,惊蛰,节,2074-03-05 13:24,lunar,
2074,春分,中气,2074-03-20 14:09,lunar,
2074,清明,节,2074-04-04 17:45,lunar,
2074,谷雨,中气,2074-04-20 00:42,lunar,
2074,立夏,节,2074-05-05 10:33,lunar,
2074,小满,中气,2074-05-20 23:22,lunar,
2074,芒种,节,2074-06-05 14:18,lunar,
2074,夏至,中气,2074-06-21 06:58,lunar,
2074,小暑,节,2074-07-07 00:21,lunar,
2074,大暑,中气,2074-07-22 17:46,lunar,
2074,立秋,节,2074-08-07 10:13,lunar,
2074,处暑,中气,2074-08-23 01:01,lunar,
2074,白露,节,2074-09-07 13:28,lunar,
2074,秋分,中气,2074-09-22 23:04,lunar,
2074,寒露,节,2074-10-08 05:37,lunar,
2074,霜降,中气,2074-10-23 08:56,lunar,
2074,立冬,节,2074-11-07 09:20,lunar,
2074,小雪,中气,2074-11-22 06:58,lunar,
2074,大雪,节,2074-12-07 02:34,lunar,
2074,冬至,中气,2074-12-21 20:35,lunar,
2075,小寒,节,2075-01-05 13:58,lunar,
2075,大寒,中气,2075-01-20 07:17,lunar,
2075,立春,节,2075-02-04 01:31,lunar,
2075,雨水,中气,2075-02-18 21:12,lunar,
2075,惊蛰,节,2075-03-05 19:11,lunar,
2075,春分,中气,2075-03-20 19:47,lunar,
2075,清明,节,2075-04-04 23:31,lunar,
2075,谷雨,中气,2075-04-20 06:18,lunar,
2075,立夏,节,2075-05-05 16:20,lunar,
2075,小满,中气,2075-05-21 05:00,lunar,
2075,芒种,节,2075-06-05 20:07,lunar,
2075,夏至,中气,2075-06-21 12:40,lunar,
2075,小暑,节,2075-07-07 06:13,lunar,
2075,大暑,中气,2075-07-22 23:33,lunar,
2075,立秋,节,2075-08-07 16:08,lunar,
2075,处暑,中气,2075-08-23 06:53,lunar,
2075,白露,节,2075-09-07 19:24,lunar,
2075,秋分,中气,2075-09-23 04:59,lunar,
2075,寒露,节,2075-10-08 11:31,lunar,
2075,霜降,中气,2075-10-23 14:51,lunar,
2075,立冬,节,2075-11-07 15:12,lunar,
2075,小雪,中气,2075-11-22 12:51,lunar,
2075,大雪,节,2075-12-07 08:24,lunar,
2075,冬至,中气,2075-12-22 02:27,lunar,
2076,小寒,节,2076-01-05 19:47,lunar,
2076,大寒,中气,2076-01-20 13:08,lunar,
2076,立春,节,2076-02-04 07:20,lunar,
2076,雨水,中气,2076-02-19 03:03,lunar,
2076,惊蛰,节,2076-03-05 01:01,lunar,
2076,春分,中气,2076-03-20 01:39,lunar,
2076,清明,节,2076-04-04 05:20,lunar,
2076,谷雨,中气,2076-04-19 12:12,lunar,
2076,立夏,节,2076-05-04 22:08,lunar,
2076,小满,中气,2076-05-20 10:55,lunar,
2076,芒种,节,2076-06-05 01:55,lunar,
2076,夏至,中气,2076-06-20 18:37,lunar,
2076,小暑,节,2076-07-06 12:00,lunar,
2076,大暑,中气,2076-07-22 05:30,lunar,
2076,立秋,节,2076-08-06 21:55,lunar,
2076,处暑,中气,2076-08-22 12:48,lunar,
2076,白露,节,2076-09-07 01:09,lunar,
2076,秋分,中气,2076-09-22 10:50,lunar,
2076,寒露,节,2076-10-07 17:15,lunar,
2076,霜降,中气,2076-10-22 20:39,lunar,
2076,立冬,节,2076-11-06 20:53,lunar,
2076,小雪,中气,2076-11-21 18:38,lunar,
2076,大雪,节,2076-12-06 14:05,lunar,
2076,冬至,中气,2076-12-21 08:13,lunar,
2077,小寒,节,2077-01-05 01:28,lunar,
2077,大寒,中气,2077-01-19 18:55,lunar,
2077,立春,节,2077-02-03 13:03,lunar,
2077,雨水,中气,2077-02-18 08:54,lunar,
2077,惊蛰,节,2077-03-05 06:47,lunar,
2077,春分,中气,2077-03-20 07:31,lunar,
2077,清明,节,2077-04-04 11:09,lunar,
2077,谷雨,中气,2077-04-19 18:04,lunar,
2077,立夏,节,2077-05-05 03:58,lunar,
2077,小满,中气,2077-05-20 16:45,lunar,
2077,芒种,节,2077-06-05 07:45,lunar,
2077,夏至,中气,2077-06-21 00:23,lunar,
2077,小暑,节,2077-07-06 17:51,lunar,
2077,大暑,中气,2077-07-22 11:14,lunar,
2077,立秋,节,2077-08-07 03:46,lunar,
2077,处暑,中气,2077-08-22 18:32,lunar,
2077,白露,节,2077-09-07 07:03,lunar,
2077,秋分,中气,2077-09-22 16:36,lunar,
2077,寒露,节,2077-10-07 23:11,lunar,
2077,霜降,中气,2077-10-23 02:26,lunar,
2077,立冬,节,2077-11-07 02:50,lunar,
2077,小雪,中气,2077-11-22 00:25,lunar,
2077,大雪,节,2077-12-06 20:02,lunar,
2077,冬至,中气,2077-12-21 14:01,lunar,
2078,小寒,节,2078-01-05 07:25,lunar,
2078,大寒,中气,2078-01-20 00:41,lunar,
2078,立春,节,2078-02-03 18:57,lunar,
2078,雨水,中气,2078-02-18 14:37,lunar,
2078,惊蛰,节,2078-03-05 12:38,lunar,
2078,春分,中气,2078-03-20 13:11,lunar,
2078,清明,节,2078-04-04 16:56,lunar,
2078,谷雨,中气,2078-04-19 23:41,lunar,
2078,立夏,节,2078-05-05 09:42,lunar,
2078,小满,中气,2078-05-20 22:19,lunar,
2078,芒种,节,2078-06-05 13:25,lunar,
2078,夏至,中气,2078-06-21 05:58,lunar,
2078,小暑,节,2078-07-06 23:29,lunar,
2078,大暑,中气,2078-07-22 16:51,lunar,
2078,立秋,节,2078-08-07 09:24,lunar,
2078,处暑,中气,2078-08-23 00:14,lunar,
2078,白露,节,2078-09-07 12:44,lunar,
2078,秋分,中气,2078-09-22 22:25,lunar,
2078,寒露,节,2078-10-08 04:56,lunar,
2078,霜降,中气,2078-10-23 08:21,lunar,
2078,立冬,节,2078-11-07 08:39,lunar,
2078,小雪,中气,2078-11-22 06:23,lunar,
2078,大雪,节,2078-12-07 01:53,lunar,
2078,冬至,中气,2078-12-21 19:58,lunar,
2079,小寒,节,2079-01-05 13:13,lunar,
2079,大寒,中气,2079-01-20 06:36,lunar,
2079,立春,节,2079-02-04 00:43,lunar,
2079,雨水,中气,2079-02-18 20:28,lunar,
2079,惊蛰,节,2079-03-05 18:21,lunar,
2079,春分,中气,2079-03-20 19:01,lunar,
2079,清明,节,2079-04-04 22:37,lunar,
2079,谷雨,中气,2079-04-20 05:31,lunar,
2079,立夏,节,2079-05-05 15:22,lunar,
2079,小满,中气,2079-05-21 04:10,lunar,
2079,芒种,节,2079-06-05 19:06,lunar,
2079,夏至,中气,2079-06-21 11:49,lunar,
2079,小暑,节,2079-07-07 05:12,lunar,
2079,大暑,中气,2079-07-22 22:43,lunar,
2079,立秋,节,2079-08-07 15:09,lunar,
2079,处暑,中气,2079-08-23 06:04,lunar,
2079,白露,节,2079-09-07 18:30,lunar,
2079,秋分,中气,2079-09-23 04:13,lunar,
2079,寒露,节,2079-10-08 10:43,lunar,
2079,霜降,中气,2079-10-23 14:08,lunar,
2079,立冬,节,2079-11-07 14:27,lunar,
2079,小雪,中气,2079-11-22 12:10,lunar,
2079,大雪,节,2079-12-07 07:40,lunar,
2079,冬至,中气,2079-12-22 01:44,lunar,
2080,小寒,节,2080-01-05 19:00,lunar,
2080,大寒,中气,2080-01-20 12:21,lunar,
2080,立春,节,2080-02-04 06:28,lunar,
2080,雨水,中气,2080-02-19 02:12,lunar,
2080,惊蛰,节,2080-03-05 00:05,lunar,
2080,春分,中气,2080-03-20 00:44,lunar,
2080,清明,节,2080-04-04 04:23,lunar,
2080,谷雨,中气,2080-04-19 11:14,lunar,
2080,立夏,节,2080-05-04 21:11,lunar,
2080,小满,中气,2080-05-20 09:54,lunar,
2080,芒种,节,2080-06-05 00:58,lunar,
2080,夏至,中气,2080-06-20 17:34,lunar,
2080,小暑,节,2080-07-06 11:06,lunar,
2080,大暑,中气,2080-07-22 04:27,lunar,
2080,立秋,节,2080-08-06 21:03,lunar,
2080,处暑,中气,2080-08-22 11:48,lunar,
2080,白露,节,2080-09-07 00:22,lunar,
2080,秋分,中气,2080-09-22 09:56,lunar,
2080,寒露,节,2080-10-07 16:34,lunar,
2080,霜降,中气,2080-10-22 19:52,lunar,
2080,立冬,节,2080-11-06 20:19,lunar,
2080,小雪,中气,2080-11-21 17:56,lunar,
2080,大雪,节,2080-12-06 13:34,lunar,
2080,冬至,中气,2080-12-21 07:33,lunar,
2081,小寒,节,2081-01-05 00:56,lunar,
2081,大寒,中气,2081-01-19 18:12,lunar,
2081,立春,节,2081-02-03 12:26,lunar,
2081,雨水,中气,2081-02-18 08:04,lunar,
2081,惊蛰,节,2081-03-05 06:03,lunar,
2081,春分,中气,2081-03-20 06:34,lunar,
2081,清明,节,2081-04-04 10:17,lunar,
2081,谷雨,中气,2081-04-19 17:02,lunar,
2081,立夏,节,2081-05-05 03:00,lunar,
2081,小满,中气,2081-05-20 15:39,lunar,
2081,芒种,节,2081-06-05 06:41,lunar,
2081,夏至,中气,2081-06-20 23:16,lunar,
2081,小暑,节,2081-07-06 16:44,lunar,
2081,大暑,中气,2081-07-22 10:08,lunar,
2081,立秋,节,2081-08-07 02:37,lunar,
2081,处暑,中气,2081-08-22 17:29,lunar,
2081,白露,节,2081-09-07 05:55,lunar,
2081,秋分,中气,2081-09-22 15:38,lunar,
2081,寒露,节,2081-10-07 22:07,lunar,
2081,霜降,中气,2081-10-23 01:35,lunar,
2081,立冬,节,2081-11-07 01:53,lunar,
2081,小雪,中气,2081-11-21 23:41,lunar,
2081,大雪,节,2081-12-06 19:12,lunar,
2081,冬至,中气,2081-12-21 13:23,lunar,
2082,小寒,节,2082-01-05 06:39,lunar,
2082,大寒,中气,2082-01-20 00:06,lunar,
2082,立春,节,2082-02-03 18:12,lunar,
2082,雨水,中气,2082-02-18 14:00,lunar,
2082,惊蛰,节,2082-03-05 11:50,lunar,
2082,春分,中气,2082-03-20 12:31,lunar,
2082,清明,节,2082-04-04 16:03,lunar,
2082,谷雨,中气,2082-04-19 22:55,lunar,
2082,立夏,节,2082-05-05 08:43,lunar,
2082,小满,中气,2082-05-20 21:29,lunar,
2082,芒种,节,2082-06-05 12:22,lunar,
2082,夏至,中气,2082-06-21 05:03,lunar,
2082,小暑,节,2082-07-06 22:25,lunar,
2082,大暑,中气,2082-07-22 15:53,lunar,
2082,立秋,节,2082-08-07 08:21,lunar,
2082,处暑,中气,2082-08-22 23:13,lunar,
2082,白露,节,2082-09-07 11:43,lunar,
2082,秋分,中气,2082-09-22 21:23,lunar,
2082,寒露,节,2082-10-08 03:58,lunar,
2082,霜降,中气,2082-10-23 07:20,lunar,
2082,立冬,节,2082-11-07 07:44,lunar,
2082,小雪,中气,2082-11-22 05:25,lunar,
2082,大雪,节,2082-12-07 01:02,lunar,
2082,冬至,中气,2082-12-21 19:05,lunar,
2083,小寒,节,2083-01-05 12:26,lunar,
2083,大寒,中气,2083-01-20 05:46,lunar,
2083,立春,节,2083-02-03 23:58,lunar,
2083,雨水,中气,2083-02-18 19:40,lunar,
2083,惊蛰,节,2083-03-05 17:36,lunar,
2083,春分,中气,2083-03-20 18:11,lunar,
2083,清明,节,2083-04-04 21:50,lunar,
2083,谷雨,中气,2083-04-20 04:35,lunar,
2083,立夏,节,2083-05-05 14:32,lunar,
2083,小满,中气,2083-05-21 03:09,lunar,
2083,芒种,节,2083-06-05 18:12,lunar,
2083,夏至,中气,2083-06-21 10:44,lunar,
2083,小暑,节,2083-07-07 04:16,lunar,
2083,大暑,中气,2083-07-22 21:36,lunar,
2083,立秋,节,2083-08-07 14:13,lunar,
